timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
0,194.14,226.08,2.44,18.04,2,0.77,0.0
2,57.8,210.95,2.12,11.69,0,3.03,0.0
0,100.29,212.01,4.88,26.34,1,4.26,0.0
21,120.37,218.06,0.5,13.35,1,0.74,0.0
19,195.96,232.78,9.23487959162756,18.79,0,1.39,1.0
7,98.94,218.98,1.16,12.59,1,1.28,0.0
13,103.3,230.22,0.31,14.21,2,4.05,0.0
15,72.04,220.28,4.32,13.1,1,0.41,0.0
15,122.68,219.07,2.82,26.08,2,0.69,0.0
23,137.1,225.17,4.183502955632037,22.48,2,1.37,1.0
0,62.34,223.79,1.53,26.45,1,0.28,0.0
15,112.79,223.75,3.63,21.49,1,3.34,0.0
13,166.56,235.87,1.57,20.76,0,4.2,0.0
14,198.42,236.69,1.86,13.9,1,2.45,0.0
13,161.25,224.78,2.42,26.76,1,1.81,0.0
23,146.71,216.89,2.76,17.44,1,3.31,0.0
16,71.18,227.13,0.93,15.57,2,1.09,0.0
5,71.45,221.24,7.660354732784564,17.35,2,0.44,1.0
8,176.77,233.88,0.88,23.46,1,1.1,0.0
20,82.73,236.22,1.25,15.26,2,0.0,0.0
6,180.6,233.78,3.14,25.01,1,0.76,0.0
16,118.75,220.54,0.47,19.72,0,4.6,0.0
10,56.01,218.74,1.04,14.76,2,4.54,0.0
13,120.21,223.99,3.8,13.09,1,2.44,0.0
22,114.5,227.91,5.0,25.39,2,1.99,0.0
14,174.13,215.12,0.15,14.09,1,1.7,0.0
11,126.59,228.45,4.55,20.2,1,2.51,0.0
13,57.54,211.05,2.76,18.76,1,4.2,0.0
10,74.1,210.75,2.25,14.75,2,0.25,0.0
9,158.69,213.35,3.04,15.62,0,0.87,0.0
2,106.96,234.04,1.96,25.02,2,0.63,0.0
10,165.92,217.11,3.39,21.32,2,4.65,0.0
3,108.1,211.98,0.1,26.54,0,2.62,0.0
5,166.29,217.03,1.73,10.6,2,4.81,0.0
6,177.22,238.41,4.42,24.78,2,1.39,0.0
16,92.24,238.9,3.918068622849392,24.32,2,3.53,1.0
19,198.52,219.36,1.7,11.58,1,2.21,0.0
8,89.16,220.3,4.17,28.71,2,0.93,0.0
11,105.88,237.86,0.31,11.85,1,0.81,0.0
12,120.64,229.86,3.76,25.08,2,2.89,0.0
4,185.65,234.52,3.79,11.11,1,0.03,0.0
20,81.87,229.91,2.06,18.05,0,4.42,0.0
1,184.33,237.28,1.57,23.82,1,1.36,0.0
11,78.59,215.54,1.71,18.6,2,4.15,0.0
17,139.41,223.02,0.82,12.33,1,2.73,0.0
7,185.36,220.32,3.67,23.17,1,4.66,0.0
18,173.15,227.0,3.29,27.97,0,2.0,0.0
21,99.02,210.32,4.13,26.02,1,0.52,0.0
18,139.23,232.17,0.16,23.17,2,2.66,0.0
5,65.49,215.18,2.84,15.93,1,4.69,0.0
8,57.55,211.58,3.46,19.16,0,1.13,0.0
6,111.16,214.84,3.28,29.42,2,2.81,0.0
13,157.21,212.05,6.905446474642464,12.33,2,3.06,1.0
19,149.27,212.3,1.77,21.01,0,2.02,0.0
3,175.05,234.44,3.06,17.47,1,1.28,0.0
11,65.88,220.65,2.07,23.52,1,3.29,0.0
20,60.52,221.86,0.91,13.14,0,4.14,0.0
17,56.29,222.58,0.84,27.59,2,2.79,0.0
19,84.71,225.07,3.66,29.16,2,1.1,0.0
18,182.93,238.03,4.58,22.71,0,3.15,0.0
23,110.48,232.57,2.66,23.55,1,2.14,0.0
6,159.72,234.73,0.73,26.66,0,2.7,0.0
18,122.6,225.42,1.54,21.46,1,1.63,0.0
14,55.89,218.16,0.03,29.57,1,4.83,0.0
23,110.03,233.5,1.33,29.81,2,0.13,0.0
12,140.53,229.79,3.44,12.41,0,4.69,0.0
2,74.03,215.13,2.09,25.15,2,4.49,0.0
2,74.45,217.01,0.12,26.7,1,4.87,0.0
9,55.91,227.22,1.96,10.57,1,2.92,0.0
18,196.07,226.33,1.38,24.19,0,1.36,0.0
10,185.64,221.24,7.247090618982985,11.01,2,2.13,1.0
11,170.85,216.73,1.13,26.35,1,4.65,0.0
6,64.3,223.5,1.69,27.41,2,0.42,0.0
10,81.67,232.57,0.26,19.85,1,2.21,0.0
3,164.02,214.62,0.75,15.36,0,1.81,0.0
3,111.27,230.39,0.28,10.69,2,1.96,0.0
1,154.57,215.8,3.21,15.2,0,4.43,0.0
13,184.35,218.92,1.15,18.23,1,1.2,0.0
2,150.86,234.78,3.37,26.49,0,1.98,0.0
16,73.45,232.14,1.8,23.43,2,1.35,0.0
2,62.18,239.78,0.78,29.77,1,4.89,0.0
11,169.07,229.78,2.89,27.32,1,1.45,0.0
11,120.15,228.58,2.06,18.55,2,1.65,0.0
21,134.63,235.52,1.01,28.69,0,3.45,0.0
9,173.49,226.69,3.9,10.32,0,4.09,0.0
2,56.02,236.7,4.96,15.88,2,1.05,0.0
21,152.38,227.26,2.15,15.52,1,3.84,0.0
14,83.94,230.77,1.17,22.51,0,3.74,0.0
10,82.81,211.8,0.65,22.12,2,4.25,0.0
2,56.75,232.02,1.71,19.57,2,4.64,0.0
0,144.71,222.79,2.74,13.49,0,1.48,0.0
6,149.57,238.96,0.25,27.81,1,2.88,0.0
18,134.59,225.01,0.35,11.8,1,3.0,0.0
15,101.14,237.52,2.03,12.87,0,3.57,0.0
14,94.0,225.76,3.49,28.01,1,3.96,0.0
18,151.45,230.39,4.73,15.92,2,0.01,0.0
22,90.79,216.54,3.31,22.67,0,2.97,0.0
14,70.19,212.83,4.16,28.37,2,3.25,0.0
20,65.52,222.06,3.64,25.6,1,0.59,0.0
3,50.0,231.36,1.78,15.09,1,0.06,0.0
4,131.04,235.53,4.79,21.31,1,2.57,0.0
3,62.76,226.47,1.9,22.14,2,1.94,0.0
15,86.04,212.85,1.57,11.93,2,0.88,0.0
1,198.1,223.32,2.66,27.47,0,4.98,0.0
5,152.33,219.46,0.67,22.65,0,0.64,0.0
20,136.77,230.8,3.5,25.07,1,4.36,0.0
10,124.99,231.91,3.1,13.73,1,0.13,0.0
1,194.52,213.24,2.39,21.71,0,2.71,0.0
13,62.9,211.71,3.231222376110233,21.71,2,2.72,1.0
15,96.17,228.41,4.49,26.2,0,2.92,0.0
23,159.53,220.94,3.2,19.32,2,0.95,0.0
1,155.26,226.69,4.737319453748488,28.23,2,0.1,1.0
14,58.53,233.0,3.51,16.63,0,3.38,0.0
22,68.07,227.54,4.85,17.56,2,0.31,0.0
6,100.9,225.18,0.81,23.16,2,4.99,0.0
16,191.08,229.46,4.77,13.03,2,2.39,0.0
15,140.27,227.45,2.01,16.76,2,0.63,0.0
2,108.76,214.88,3.67,14.18,2,0.29,0.0
11,132.85,227.86,4.36,21.54,0,1.73,0.0
20,170.45,226.21,0.4,21.32,2,4.54,0.0
16,109.45,218.89,0.72,13.03,1,2.16,0.0
9,56.04,222.16,2.58,21.61,2,4.68,0.0
18,150.84,224.44,4.05,29.01,2,0.11,0.0
16,146.59,221.43,0.27,21.99,1,4.51,0.0
21,107.48,216.49,2.21,10.97,2,4.1,0.0
3,144.72,233.53,2.99,18.28,0,4.79,0.0
1,131.17,228.15,1.1,22.51,2,2.86,0.0
0,77.73,211.79,3.02,25.27,0,2.62,0.0
16,84.02,230.0,0.4,18.84,1,0.82,0.0
23,122.49,221.48,4.2,12.91,0,2.53,0.0
22,59.31,212.13,2.87,21.32,1,4.39,0.0
3,133.68,238.79,0.24,11.96,2,0.22,0.0
0,77.79,226.24,3.23,10.91,0,4.73,0.0
4,176.32,218.9,0.39,13.4,1,0.63,0.0
5,68.49,225.56,1.23,17.16,2,4.95,0.0
13,152.65,238.47,0.71,17.64,1,2.77,0.0
7,112.32,210.72,1.68,13.54,1,0.49,0.0
23,193.51,227.98,3.64,16.31,1,1.97,0.0
11,85.54,212.91,0.9,25.95,0,3.39,0.0
7,132.04,224.25,4.61,11.45,1,1.4,0.0
19,102.49,233.47,4.96,14.81,2,4.37,0.0
6,169.87,220.03,3.65,18.4,0,2.89,0.0
5,174.89,234.12,4.33,11.19,2,3.46,0.0
11,71.0,222.47,2.74,18.05,1,2.6,0.0
5,199.48,214.06,3.38,17.92,2,0.67,0.0
8,73.81,238.48,4.4,28.14,2,4.96,0.0
17,81.25,220.66,3.35,19.68,0,2.09,0.0
15,103.67,227.81,2.88,13.23,0,2.36,0.0
13,133.02,227.11,1.05,24.85,2,0.13,0.0
11,103.22,233.41,2.82,15.22,0,3.47,0.0
20,135.11,233.89,6.07954637700257,22.2,2,2.44,1.0
13,124.44,218.57,3.67,10.48,0,2.92,0.0
22,191.22,215.23,2.36,11.83,0,3.13,0.0
22,132.58,222.22,2.61,27.93,2,0.98,0.0
0,53.38,235.85,7.320483269879107,27.81,2,2.98,1.0
17,114.45,232.5,7.376392845090595,21.44,0,0.9,1.0
1,79.8,217.41,4.809499241725583,21.1,0,2.94,1.0
18,142.31,212.45,0.44,13.44,1,2.59,0.0
21,158.02,218.62,4.4,10.98,1,1.16,0.0
6,151.23,217.17,3.79,25.2,0,1.56,0.0
7,111.6,216.29,4.88,22.91,2,4.67,0.0
7,95.51,233.46,3.83,23.83,1,4.83,0.0
13,125.67,219.37,2.14,22.9,0,3.73,0.0
12,84.83,222.16,1.35,13.97,2,3.92,0.0
18,186.39,221.11,3.76,27.94,0,4.23,0.0
20,66.35,217.46,1.58,26.18,2,4.38,0.0
1,95.37,235.76,4.29,25.29,0,0.73,0.0
21,153.55,238.35,3.41,16.63,2,2.5,0.0
18,146.86,225.32,0.6,16.24,0,4.01,0.0
3,179.21,214.12,4.76,16.58,0,3.31,0.0
23,162.77,234.36,4.73,16.26,0,4.29,0.0
18,69.75,231.15,3.71,23.55,1,1.26,0.0
5,180.96,215.07,0.27,24.35,0,2.38,0.0
1,177.36,221.5,0.84,26.73,1,2.74,0.0
22,78.38,231.61,2.56,22.09,1,2.3,0.0
6,174.31,234.89,3.55,12.11,0,4.19,0.0
12,90.58,217.46,4.71,15.97,1,3.88,0.0
9,108.97,214.18,0.05,20.89,2,4.88,0.0
10,105.37,220.72,6.359743880181044,20.41,2,2.2,1.0
14,173.04,229.46,2.09,19.16,0,1.28,0.0
17,162.82,225.39,1.6,21.92,0,4.98,0.0
4,82.95,210.01,4.58,26.88,0,3.71,0.0
17,67.87,225.37,1.74,17.5,1,3.11,0.0
7,78.48,211.17,1.96,26.05,2,1.71,0.0
11,116.63,230.27,4.569732086473461,27.23,2,4.33,1.0
3,166.71,223.82,4.94,19.66,2,4.93,0.0
23,163.19,217.46,4.982100681373663,29.84,2,4.29,1.0
14,155.96,220.37,0.03,18.07,0,1.17,0.0
7,172.83,220.12,4.14,10.01,0,1.54,0.0
20,86.17,217.01,0.34,13.74,2,2.78,0.0
22,93.7,222.52,1.88,27.52,1,4.53,0.0
12,94.71,219.61,0.82,25.66,1,0.61,0.0
17,131.69,212.34,4.78,14.94,1,4.3,0.0
16,186.38,234.59,4.44,13.98,1,1.42,0.0
12,93.35,221.31,1.97,20.89,1,0.8,0.0
5,153.69,215.03,1.55,20.07,2,3.98,0.0
20,160.92,229.37,0.78,20.94,1,0.44,0.0
0,106.6,222.41,0.2,15.48,0,4.78,0.0
23,193.04,220.57,0.22,13.58,1,1.96,0.0
4,192.17,214.24,3.82,12.17,2,4.91,0.0
16,107.24,233.26,1.71,22.55,2,0.96,0.0
18,60.36,220.04,1.57,22.71,0,1.78,0.0
14,72.28,227.89,4.07,17.64,2,0.66,0.0
21,79.5,217.12,1.5,22.86,2,3.0,0.0
10,154.41,220.88,4.12,14.08,2,2.35,0.0
2,170.14,215.4,0.55,27.67,0,1.71,0.0
18,86.12,221.6,0.4,12.94,1,1.49,0.0
1,63.46,237.32,0.03,19.68,2,0.62,0.0
9,132.0,236.53,2.77,20.69,0,0.98,0.0
5,74.93,237.49,1.64,17.44,1,3.8,0.0
12,100.82,238.56,3.69,21.95,2,4.4,0.0
17,57.44,217.71,2.33,14.54,2,3.72,0.0
6,187.88,222.71,1.71,29.23,1,2.22,0.0
11,123.36,220.55,4.55,21.38,2,3.81,0.0
17,57.69,222.06,3.37,19.01,2,3.74,0.0
4,103.55,229.04,0.93,24.99,1,2.73,0.0
4,80.61,218.76,8.641813571110893,19.65,2,1.08,1.0
7,157.27,238.71,2.14,19.5,2,4.49,0.0
10,128.76,231.22,1.26,18.93,2,0.62,0.0
2,80.9,210.03,0.2,29.55,1,1.21,0.0
22,149.5,235.17,2.75,13.06,2,3.64,0.0
8,140.04,231.94,3.85,29.51,0,2.87,0.0
8,172.36,227.92,1.97,19.47,0,4.27,0.0
13,101.0,236.09,0.44,25.54,0,4.24,0.0
5,77.27,222.91,0.83,24.13,1,2.68,0.0
9,145.3,215.89,1.06,10.83,1,1.61,0.0
21,133.96,235.74,3.33,18.71,1,4.77,0.0
0,68.2,219.08,5.158765991049102,21.29,2,3.0,1.0
11,106.96,228.52,4.85,24.55,2,4.61,0.0
4,123.47,225.86,1.67,20.39,1,0.99,0.0
10,170.78,215.57,0.42,18.72,0,3.29,0.0
15,125.36,219.84,3.69,10.73,0,2.37,0.0
23,100.45,237.62,0.06,21.06,0,3.7,0.0
19,122.75,212.56,7.569829348122522,20.36,2,3.07,1.0
2,122.52,222.87,0.37,12.12,2,4.19,0.0
14,67.88,211.09,0.26,26.68,1,0.59,0.0
22,117.36,227.33,2.85,16.65,2,1.58,0.0
22,65.99,221.0,0.5,25.33,2,4.83,0.0
8,195.51,235.95,3.0,24.02,1,1.43,0.0
22,188.7,211.69,2.43,28.26,1,3.05,0.0
4,131.96,217.49,1.72,27.04,0,2.8,0.0
15,164.95,222.19,4.4,22.97,0,4.5,0.0
7,143.53,213.94,1.55,14.04,0,4.54,0.0
16,164.06,230.29,1.5,13.68,2,3.78,0.0
10,121.12,216.77,3.08,10.81,0,1.63,0.0
2,174.43,214.01,4.68,25.03,2,4.71,0.0
21,151.49,220.9,4.69,15.51,2,1.66,0.0
19,155.12,232.96,4.65,14.1,1,3.99,0.0
2,160.78,211.91,6.888840638664103,15.66,0,1.52,1.0
7,180.43,215.42,4.74,14.38,1,1.63,0.0
0,163.43,221.81,3.04,18.89,1,3.71,0.0
17,110.0,211.72,2.92,27.69,1,0.76,0.0
21,139.67,229.94,2.1,24.02,0,2.05,0.0
19,196.85,222.62,2.51,28.2,2,3.59,0.0
14,137.31,233.93,4.32,19.14,0,2.38,0.0
8,107.91,239.0,3.49,11.66,0,4.31,0.0
15,173.97,226.73,0.27,29.44,1,2.56,0.0
0,93.63,224.08,4.29,16.1,2,0.96,0.0
6,69.36,218.94,3.9,19.43,0,1.14,0.0
22,74.93,219.98,4.7,16.86,0,4.94,0.0
9,122.78,215.37,4.46,19.21,1,3.55,0.0
15,55.9,210.66,3.87,12.69,1,2.34,0.0
5,140.88,222.85,0.14,25.67,2,0.05,0.0
20,183.11,236.82,1.68,22.3,0,4.63,0.0
23,136.97,218.48,1.4,18.1,0,4.99,0.0
18,58.24,227.36,0.41,13.09,0,2.2,0.0
14,126.57,217.76,1.58,11.74,1,1.52,0.0
12,171.6,238.45,0.46,13.23,0,4.8,0.0
19,130.63,210.43,1.29,19.0,0,3.46,0.0
4,159.97,239.86,1.44,20.76,1,2.67,0.0
17,110.85,215.07,4.89,27.07,1,2.49,0.0
12,140.49,216.82,2.72,23.9,1,2.58,0.0
13,102.04,222.95,3.91,19.68,2,3.97,0.0
3,136.47,220.26,4.05,14.77,0,1.12,0.0
10,125.68,217.83,0.05,22.97,0,2.56,0.0
8,116.83,239.01,2.86,27.27,0,0.7,0.0
9,135.38,236.04,2.92,24.36,1,1.86,0.0
10,63.87,223.74,1.97,27.34,0,1.22,0.0
11,195.01,238.74,1.24,16.96,1,4.48,0.0
0,194.99,223.3,4.42042354612494,20.52,2,3.44,1.0
22,160.47,211.55,3.196899646101457,17.73,0,1.77,1.0
8,123.65,219.62,0.96,16.19,1,4.87,0.0
3,111.67,223.34,2.88,29.67,0,1.21,0.0
4,152.19,231.48,3.04,11.77,0,3.38,0.0
5,59.61,227.88,3.7,14.22,0,4.21,0.0
0,60.9,215.97,1.74,22.4,1,2.72,0.0
22,82.62,221.0,1.95,29.53,2,4.77,0.0
17,59.14,231.05,0.05,18.18,2,1.65,0.0
3,154.01,232.99,1.52,26.23,2,1.47,0.0
20,116.95,231.81,3.46,29.75,1,1.13,0.0
5,144.76,225.56,0.26,14.66,0,2.46,0.0
21,96.54,215.45,2.52,16.46,0,1.29,0.0
17,136.6,229.39,2.29,20.57,2,0.17,0.0
6,145.84,212.44,2.18,15.85,1,2.73,0.0
5,181.57,225.85,2.34,12.13,0,3.25,0.0
3,180.2,234.85,3.13,11.51,1,0.56,0.0
9,141.56,235.05,3.55,12.25,2,3.68,0.0
10,189.6,210.74,3.48,24.51,2,4.18,0.0
18,196.17,239.27,0.33,26.44,2,3.23,0.0
6,147.1,213.85,3.25,29.65,2,4.56,0.0
22,115.87,211.2,1.81,26.53,0,3.51,0.0
6,118.9,211.65,2.13,19.38,0,4.64,0.0
18,146.16,219.35,2.63,11.32,0,4.86,0.0
15,104.01,224.34,1.78,23.65,0,3.31,0.0
16,157.3,218.04,1.58,12.51,1,3.28,0.0
6,55.97,227.93,4.35,27.82,1,2.25,0.0
17,118.9,212.31,3.35,26.43,1,1.22,0.0
5,113.2,235.17,4.39,14.86,0,2.75,0.0
4,78.87,213.06,6.70629895643942,26.41,2,3.8,1.0
19,176.56,223.14,5.979939648057196,20.93,2,0.46,1.0
12,137.37,215.6,0.94,13.68,1,0.29,0.0
2,138.17,235.21,0.09,10.98,2,2.86,0.0
8,172.92,219.8,1.75,21.93,1,1.37,0.0
0,53.99,232.06,3.13,21.62,2,3.71,0.0
13,178.79,238.88,3.14,13.68,0,0.53,0.0
8,171.93,227.36,3.09,25.63,2,3.52,0.0
17,175.17,211.69,3.74,27.02,2,1.43,0.0
8,146.07,219.42,4.79,10.67,2,2.9,0.0
10,74.98,231.37,0.88,14.71,2,2.47,0.0
17,71.99,229.38,1.16,13.14,0,3.42,0.0
10,139.05,232.64,1.55,18.96,0,2.03,0.0
1,197.61,218.77,1.47,17.09,2,2.82,0.0
9,87.85,237.46,1.33,27.92,0,0.52,0.0
2,151.52,219.05,0.94,16.07,2,0.47,0.0
8,146.51,215.92,0.49,13.34,1,4.62,0.0
20,173.22,220.62,3.28,20.75,0,3.39,0.0
17,152.4,228.86,1.33,10.78,1,2.28,0.0
2,183.65,227.08,4.16,29.83,2,0.82,0.0
17,153.77,230.23,4.9,29.71,0,3.43,0.0
7,191.11,215.24,4.37,24.75,2,1.26,0.0
18,60.09,218.04,4.56,22.66,0,3.61,0.0
23,88.57,231.58,0.14,17.51,0,3.13,0.0
18,71.91,234.69,4.968130786432941,23.05,2,2.03,1.0
17,81.71,217.96,3.31,29.31,2,4.58,0.0
7,125.43,233.85,0.68,29.55,2,4.82,0.0
6,63.26,220.27,4.91,22.59,1,2.08,0.0
15,104.23,226.04,4.98,19.49,1,4.08,0.0
19,114.81,233.89,6.792913259464436,27.73,2,2.05,1.0
23,144.5,222.52,0.72,11.87,1,0.08,0.0
5,181.03,217.09,1.06,24.72,1,1.6,0.0
14,125.91,214.88,4.8,27.03,0,4.32,0.0
6,118.31,225.54,0.04,18.45,0,3.59,0.0
23,116.4,231.97,1.17,26.26,2,2.94,0.0
2,81.61,217.1,3.14,26.6,0,2.08,0.0
3,88.75,236.01,3.35,18.96,2,2.44,0.0
8,80.64,228.8,1.79,29.91,0,2.4,0.0
11,122.88,226.98,4.58,26.02,1,2.26,0.0
6,157.8,227.59,2.46,13.85,0,2.32,0.0
3,86.87,237.45,1.68,29.05,0,2.67,0.0
11,144.73,226.29,0.65,17.52,2,0.5,0.0
19,143.44,223.41,3.89,14.41,1,0.82,0.0
10,110.95,237.8,3.55,18.38,0,2.59,0.0
6,62.63,239.54,3.33,15.71,0,2.93,0.0
3,66.42,238.98,0.87,22.96,0,1.23,0.0
4,157.63,233.3,3.37,22.29,1,4.46,0.0
15,152.71,216.36,1.19,15.63,1,2.06,0.0
13,85.15,210.59,4.4,29.31,1,1.71,0.0
14,165.46,234.33,2.0,28.94,1,2.03,0.0
21,165.78,224.52,4.49,28.16,2,0.44,0.0
4,190.47,234.77,3.96,14.02,0,4.03,0.0
22,177.52,218.67,4.76,11.0,1,0.75,0.0
2,130.64,227.27,3.23,10.34,0,4.8,0.0
3,56.69,214.29,0.07,21.34,2,4.66,0.0
15,149.89,234.68,0.07,20.84,0,2.3,0.0
3,72.41,229.45,0.86,27.45,1,3.07,0.0
1,170.55,234.53,4.89,20.04,1,2.27,0.0
21,163.02,213.97,2.73,20.92,2,0.45,0.0
12,69.02,236.0,2.97,12.54,2,2.14,0.0
15,74.13,231.01,3.79,12.12,2,2.53,0.0
7,172.19,238.08,5.752571483799724,29.01,2,2.68,1.0
11,177.23,224.79,2.36,19.81,2,4.23,0.0
0,174.79,222.11,1.67,19.84,0,2.86,0.0
15,192.39,219.15,0.84,19.21,0,1.54,0.0
5,55.27,219.69,2.72,21.03,2,1.78,0.0
10,117.1,238.97,1.89,15.16,1,1.22,0.0
16,166.38,220.16,2.82,14.1,1,3.71,0.0
10,57.84,235.58,0.99,27.49,2,1.76,0.0
4,150.81,211.56,0.57,10.08,0,5.0,0.0
12,170.34,233.6,2.55,16.0,2,0.76,0.0
13,92.7,221.28,3.78,20.79,2,0.39,0.0
11,52.7,213.07,2.05,28.66,1,3.19,0.0
16,170.27,223.99,1.81,12.17,2,4.38,0.0
0,167.47,215.04,7.398560681973784,19.75,2,3.13,1.0
14,161.5,231.7,0.68,26.72,1,0.77,0.0
12,197.99,211.68,0.71,11.06,2,3.13,0.0
5,79.65,219.56,2.97,14.2,2,0.58,0.0
16,195.52,210.66,4.01,25.76,1,1.49,0.0
2,153.79,214.68,1.22,26.84,2,1.05,0.0
22,60.88,231.1,4.281256933374982,28.4,0,3.25,1.0
22,68.5,222.03,1.75,25.46,1,4.02,0.0
4,73.01,221.0,5.99168498500627,13.03,2,3.99,1.0
15,78.56,221.0,5.487802505874753,22.56,2,0.61,1.0
10,106.81,235.29,3.22,23.01,0,4.33,0.0
16,141.01,215.0,3.99,24.4,0,0.43,0.0
17,119.57,215.22,1.69,10.36,2,2.0,0.0
4,132.48,228.59,3.32,26.73,1,1.08,0.0
3,68.07,235.55,0.78,29.5,1,4.21,0.0
16,125.13,239.44,0.49,16.06,1,3.19,0.0
4,102.5,237.85,0.33,20.99,2,2.95,0.0
12,147.91,217.67,1.82,26.87,2,0.97,0.0
8,180.16,222.96,4.83,19.04,2,0.71,0.0
16,108.42,238.55,1.6,27.36,2,4.41,0.0
2,102.53,212.5,3.62,16.23,1,3.91,0.0
15,105.1,225.78,4.04,17.24,2,2.62,0.0
8,150.61,218.08,5.121560028669927,28.67,2,3.62,1.0
10,55.63,231.52,2.69,20.17,1,1.22,0.0
4,161.71,215.05,0.95,19.21,2,1.43,0.0
10,87.12,229.36,3.25,26.49,2,2.09,0.0
5,60.96,218.21,4.9,21.93,1,3.55,0.0
16,131.08,223.75,4.73,23.47,0,0.32,0.0
16,119.86,217.21,2.35,19.11,1,2.91,0.0
23,103.52,214.93,2.52,26.6,0,3.32,0.0
11,100.76,238.07,4.56,14.19,1,0.2,0.0
18,161.2,234.83,4.84,27.8,0,3.0,0.0
7,129.51,210.84,1.23,19.19,2,3.14,0.0
16,116.09,235.71,3.42,27.65,0,1.02,0.0
19,191.1,211.43,1.76,27.13,0,1.98,0.0
7,79.87,222.74,1.93,28.31,1,3.81,0.0
18,191.19,236.45,2.58,25.49,1,2.81,0.0
9,132.91,213.44,0.63,20.59,2,1.34,0.0
14,122.63,211.91,2.76,26.82,2,4.98,0.0
0,56.16,220.42,1.33,23.72,1,4.74,0.0
18,90.21,234.34,0.28,20.76,2,0.35,0.0
19,157.09,237.74,2.59,12.34,1,2.64,0.0
18,69.03,227.77,2.41,22.45,1,0.05,0.0
12,140.57,218.97,2.05,14.35,0,4.83,0.0
13,169.86,225.25,1.16,26.91,0,3.64,0.0
20,197.11,214.67,1.13,14.24,2,3.96,0.0
8,176.24,226.64,4.51,28.52,2,0.05,0.0
23,61.31,217.51,3.35,27.77,2,2.3,0.0
9,141.05,215.65,4.02,29.35,2,1.34,0.0
9,100.12,225.65,2.93,10.17,0,3.81,0.0
16,156.95,220.99,0.26,25.1,2,4.78,0.0
9,154.55,226.8,1.93,18.4,0,2.81,0.0
22,50.88,212.36,4.41,11.56,0,3.53,0.0
0,188.01,218.12,1.85,21.38,0,4.41,0.0
9,137.24,226.0,2.98,17.32,1,4.04,0.0
19,128.49,213.5,0.65,20.74,1,4.68,0.0
19,96.25,236.09,3.82,14.96,2,0.18,0.0
1,66.98,222.19,2.43,20.82,2,4.09,0.0
22,75.75,234.23,3.46,21.12,0,3.5,0.0
12,111.8,214.15,3.33,20.49,0,3.2,0.0
21,100.7,237.21,2.94,11.71,2,2.25,0.0
3,184.79,236.89,3.43,27.18,2,0.44,0.0
21,179.75,219.62,0.89,14.79,1,2.09,0.0
2,87.68,219.62,0.67,15.92,2,2.86,0.0
0,116.28,220.4,3.73,27.87,0,3.78,0.0
8,99.8,232.33,0.76,12.61,1,1.73,0.0
3,171.16,217.39,0.32,12.63,2,4.29,0.0
7,145.07,217.6,5.479562663264849,20.55,0,3.28,1.0
4,134.28,232.23,3.31,17.11,1,4.04,0.0
23,84.81,231.27,4.12,27.14,1,2.08,0.0
22,63.4,223.13,1.15,15.82,2,3.86,0.0
20,61.33,234.83,2.14,21.92,0,0.45,0.0
17,100.6,212.69,4.81,26.15,0,2.3,0.0
11,50.57,217.14,8.400561647399414,13.42,2,0.57,1.0
11,179.28,224.31,4.97,23.58,0,0.37,0.0
21,198.92,222.24,1.44,21.16,0,1.52,0.0
12,62.97,210.04,2.25,26.74,1,2.86,0.0
9,199.88,218.61,1.4,13.19,1,0.82,0.0
4,92.78,233.79,4.53,29.5,1,1.16,0.0
2,182.19,219.85,3.054192688243185,27.4,2,3.18,1.0
22,103.25,224.46,2.52,16.32,2,3.65,0.0
12,181.21,238.16,4.03,27.01,1,2.75,0.0
6,194.24,219.39,0.49,20.54,2,0.29,0.0
5,66.58,216.58,2.32,18.67,0,4.0,0.0
18,51.92,233.87,7.187511859292147,12.62,0,1.18,1.0
9,178.93,231.29,2.41,20.41,0,4.88,0.0
15,110.75,237.95,0.45,20.23,2,4.59,0.0
14,185.62,214.7,1.83,22.38,1,0.8,0.0
5,195.2,237.44,0.83,12.42,1,0.43,0.0
17,186.42,215.81,2.08,18.98,1,3.0,0.0
4,60.76,216.8,4.66,28.17,2,3.91,0.0
17,52.91,219.81,3.14,15.5,0,4.55,0.0
5,145.08,212.16,4.55,29.16,1,0.39,0.0
2,125.46,212.49,3.1,16.8,0,4.28,0.0
9,115.2,215.79,0.96,25.38,2,1.33,0.0
12,165.09,216.18,1.61,19.31,1,4.72,0.0
6,185.11,237.9,1.92,19.83,0,4.48,0.0
19,171.01,210.11,1.6,18.44,2,1.15,0.0
18,82.3,218.76,4.706043521885723,17.59,0,4.55,1.0
3,111.79,238.03,0.24,14.21,0,2.83,0.0
1,142.33,211.19,2.02,22.98,0,3.49,0.0
21,145.72,219.62,0.47,18.54,1,0.64,0.0
22,192.14,224.26,1.59,25.33,1,2.49,0.0
7,96.51,234.36,4.34,23.46,0,0.23,0.0
6,131.11,230.32,3.51,29.12,0,2.66,0.0
8,109.96,238.61,3.21,15.96,1,0.63,0.0
7,59.1,222.4,2.73,18.72,1,3.74,0.0
9,174.19,233.14,0.19,13.88,1,2.68,0.0
8,189.28,227.39,3.34,28.23,0,1.73,0.0
21,170.89,218.39,0.96,20.09,2,4.33,0.0
